"product1","product2","combo_freq","profreq1","profreq2","support","cof1_2","conf2_1","lift"
"italian sausage","processed cheese",14,946,152,0.09,9.210526315789473,1.4799154334038054,1.4567430733281406427204884209005877191183
"herbs","sugar",14,550,265,0.09,5.283018867924529,2.5454545454545454,1.4371732418524871300193435234491260396737
"meat","pip fruit",14,252,734,0.09,1.9073569482288828,5.555555555555555,1.1324553436270057482415134251466468651389
"bottled beer","hygiene articles",14,773,205,0.09,6.829268292682928,1.8111254851228977,1.3218565613857949662097344467745630445013
"bottled beer","frozen meals",14,773,251,0.09,5.577689243027888,1.8111254851228977,1.0796039644784381197373892108004018670477
"chicken","salad dressing",14,512,403,0.09,3.4739454094292808,2.734375,1.0151791253101736937822468222792203533968
"detergent","sausage",14,129,1362,0.09,1.0279001468428781,10.852713178294573,1.1922048059738870067362054548770967280828
"frozen vegetables","pastry",14,419,774,0.09,1.8087855297157622,3.341288782816229,0.6458961597996953472401426513993866403793
"beef","herbs",14,508,550,0.09,2.5454545454545454,2.7559055118110236,0.7497065139584824597181504905480554764232
"hamburger meat","newspapers",14,327,582,0.09,2.405498281786942,4.281345565749235,1.1006441985350525934090692883611410910551
"pip fruit","white wine",13,734,175,0.09,7.428571428571429,1.7711171662125342,1.5142545737641105560272158265173541895262
"hamburger meat","pork",13,327,651,0.09,1.9969278033794162,3.9755351681957185,0.9137013392710344516202134345137119789460
"condensed milk","rolls/buns",13,98,2001,0.09,0.6496751624187905,13.26530612244898,0.9918816102153005181152654541468157640934
"butter","coffee",13,527,474,0.09,2.7426160337552745,2.4667931688804554,0.7786531517466112654758407098196393612340
"oil","root vegetables",13,223,1408,0.09,0.9232954545454546,5.829596412556054,0.6194774256013045277960618764654030987243
"berries","herbs",13,326,550,0.09,2.3636363636363638,3.9877300613496933,1.0848075850529838308248331041887192825026
"italian sausage","misc. beverages",13,946,236,0.09,5.508474576271186,1.3742071881606766,0.8712240656466119653412793751825699883624
"butter","pork",13,527,651,0.09,1.9969278033794162,2.4667931688804554,0.5669456127924635021422501577346764845899
"cream cheese ","large milk",13,354,769,0.09,1.6905071521456438,3.672316384180791,0.7145019211978282783848358074342709300126
"chicken","pork",13,512,651,0.09,1.9969278033794162,2.5390625,0.5835553475422427062942775850766488227420
"flour","rolls/buns",13,146,2001,0.09,0.6496751624187905,8.904109589041095,0.6657835465828729500144508635983714102990
"bottled beer","cat food",13,773,177,0.09,7.344632768361582,1.6817593790426906,1.4216092558890813607948773432613693675089
"fruit/vegetable juice","whipped/sour cream",13,509,654,0.09,1.9877675840978593,2.5540275049115913,0.5843021334631074928744645173179664544436
"pip fruit","UHT-milk",13,734,320,0.09,4.0625,1.7711171662125342,0.8281079700272479602831331142425792010281
"coffee","pork",13,474,651,0.09,1.9969278033794162,2.7426160337552745,0.6303382656996376911761866649588838130896
"hard cheese","shopping bags",13,220,874,0.09,1.4874141876430207,5.909090909090909,1.0115768670688579205168714861470528156978
"hamburger meat","whipped/sour cream",13,327,654,0.09,1.9877675840978593,3.9755351681957185,0.9095100487239196145222090113068539037435
"chocolate","herbs",13,353,550,0.09,2.3636363636363638,3.6827195467422094,1.0018336337883080137193150424322984765328
"cream cheese ","frozen vegetables",13,354,419,0.09,3.1026252983293556,3.672316384180791,1.3113412348475655039918753697177194507600
"salad dressing","salty snack",13,403,281,0.09,4.6263345195729535,3.225806451612903,1.7175984387555963810390686370137467359036
"coffee","whipped/sour cream",13,474,654,0.09,1.9877675840978593,2.7426160337552745,0.6274468057652356833053814352253200394595
"coffee","hamburger meat",13,474,327,0.09,3.9755351681957185,2.7426160337552745,1.2548936115304713668978533630457304854946
"beef","chocolate",13,508,353,0.09,3.6827195467422094,2.559055118110236,1.0846623987865539518603014529690672897160
"meat","tropical fruit",13,252,1014,0.09,1.282051282051282,5.158730158730158,0.7611925111925111960948306599060332507655
"fish","root vegetables",13,139,1408,0.09,0.9232954545454546,9.352517985611511,0.9938378842380640983874125957543716999800
"cake bar","sausage",13,92,1362,0.09,0.9544787077826725,14.130434782608695,1.5522728723743855014955501295585775872819
"long life bakery product","small milk",13,268,1317,0.09,0.9870918754745633,4.850746268656716,0.5510771880914334956320744345064754866073
"cream cheese ","pork",13,354,651,0.09,1.9969278033794162,3.672316384180791,0.8440122540723962306979260664068523532099
"baking powder","yogurt",13,121,1647,0.09,0.7893139040680024,10.743801652892563,0.9760094737740043303839346321526228832612
"berries","fruit/vegetable juice",13,326,509,0.09,2.5540275049115913,3.9877300613496933,1.1721889425916328230002004258505654864191
"red/blush wine","sausage",13,157,1362,0.09,0.9544787077826725,8.280254777070063,0.9096121290346717588758460927422092947185
"delete","other vegetables",13,110,2254,0.09,0.5767524401064774,11.818181818181818,0.7844881826248285914431732305840034779286
"berries","med milk",13,326,1042,0.09,1.2476007677543186,3.9877300613496933,0.5725951744521507744429428134657890847003
"canned fish","yogurt",13,115,1647,0.09,0.7893139040680024,11.304347826086957,1.0269317071883002079388221953195025350630
"specialty bar","tropical fruit",13,209,1014,0.09,1.282051282051282,6.220095693779904,0.9178014967488651744108252180251393492174
"domestic eggs","pip fruit",13,555,734,0.09,1.7711171662125342,2.3423423423423424,0.4774676583940889139486278967774601455912
"beverages","shopping bags",13,248,874,0.09,1.4874141876430207,5.241935483870968,0.8973665756255997679937390948997208274355
"packaged fruit/vegetables","sausage",13,127,1362,0.09,0.9544787077826725,10.236220472440944,1.1244811358932556387058710960249583871223
"grapes","shopping bags",13,216,874,0.09,1.4874141876430207,6.018518518518518,1.0303097720145775116764823086402190515108
"beef","white bread",13,508,359,0.09,3.6211699164345403,2.559055118110236,1.0665343364112912119117065292696626932903
"citrus fruit","ham",13,796,256,0.09,5.078125,1.6331658291457287,0.9545088724874371904304585397582153960361
"red/blush wine","yogurt",13,157,1647,0.09,0.7893139040680024,8.280254777070063,0.7522111230997103434258461741507235853797
"cereals","white bread",13,438,359,0.09,3.6211699164345403,2.968036529680365,1.2369850294450592139534818789188994956165
"herbs","salad dressing",13,550,403,0.09,3.225806451612903,2.3636363636363638,0.8775366568914956053849226689140960265461
"domestic eggs","whipped/sour cream",13,555,654,0.09,1.9877675840978593,2.3423423423423424,0.5358734881670661511198689098860528597266
"italian sausage","salad dressing",13,946,403,0.09,3.225806451612903,1.3742071881606766,0.5101957307508695380403116524079653770505
"citrus fruit","dessert",13,796,353,0.09,3.6827195467422094,1.6331658291457287,0.6922217318889062909635831215098022134926
"brown bread","margarine",13,563,482,0.09,2.6970954356846475,2.3090586145648313,0.7167662861228009438078135443290968839748
"onions","pastry",13,303,774,0.09,1.6795865633074936,4.29042904290429,0.8293720844952712363013291418975290453594
"cream cheese ","UHT-milk",13,354,320,0.09,4.0625,3.672316384180791,1.7170374293785310817816976373976587202639
"frozen dessert","small milk",13,92,1317,0.09,0.9870918754745633,14.130434782608695,1.6053118087880888785024586373031353214757
"soda","spread cheese",13,1824,100,0.09,13,0.712719298245614,1.0663706140350877239722918530605570931421
"dishes","yogurt",13,135,1647,0.09,0.7893139040680024,9.62962962962963,0.8747936764937372139593402760821640565504
"butter","cereals",13,527,438,0.09,2.968036529680365,2.4667931688804554,0.8426520409312642463201228820855064876643
"processed cheese","soda",13,152,1824,0.09,0.712719298245614,8.552631578947368,0.7015596144967682397869310070798606055058
"processed cheese","yogurt",13,152,1647,0.09,0.7893139040680024,8.552631578947368,0.7769549100437797628513068237259973770101
"brown bread","ham",13,563,256,0.09,5.078125,2.3090586145648313,1.3495365230905861520753318265927776312458
"beef","pip fruit",13,508,734,0.09,1.7711171662125342,2.559055118110236,0.5216428157651955654789089118591522601368
"curd","white bread",13,503,359,0.09,3.6211699164345403,2.584493041749503,1.0771360693776062339979216287526408169225
"med milk","sliced cheese",13,1042,210,0.09,6.190476190476191,1.2476007677543186,0.8888858422447673928620771022673556609583
"shopping bags","sugar",13,874,265,0.09,4.905660377358491,1.4874141876430207,0.8397996632269763864346985088033193302852
"chewing gum","pastry",13,180,774,0.09,1.6795865633074936,7.222222222222221,1.3961096755670399145209998480252180945505
"med milk","specialty bar",13,1042,209,0.09,6.220095693779904,1.2476007677543186,0.8931388845521586245743296742961620684813
"root vegetables","soft cheese",13,1408,150,0.09,8.666666666666668,0.9232954545454546,0.9209564393939393979777871613561036489806
"large milk","onions",13,769,303,0.09,4.29042904290429,1.6905071521456438,0.8347646208053835329144610417306136351098
"butter","chocolate",13,527,353,0.09,3.6827195467422094,2.4667931688804554,1.0455569233084808492391583062209945420290
"domestic eggs","waffles",13,555,277,0.09,4.693140794223827,2.3423423423423424,1.2652031092464305521333489777590119517164
"grapes","tropical fruit",13,216,1014,0.09,1.282051282051282,6.018518518518518,0.8880579297245963957076024910121858416152
"cereals","margarine",13,438,482,0.09,2.6970954356846475,2.968036529680365,0.9213228746281665099188497424138546543357
"meat","sausage",13,252,1362,0.09,0.9544787077826725,5.158730158730158,0.5667027946763629609512292110046264202740
"pickled vegetables","yogurt",13,134,1647,0.09,0.7893139040680024,9.701492537313433,0.8813219875123471934231174894197539235235
"margarine","newspapers",13,482,582,0.09,2.2336769759450172,2.6970954356846475,0.6933666994624345897948630526549920063324
"cereals","frozen vegetables",13,438,419,0.09,3.1026252983293556,2.968036529680365,1.0598511350137858182702580785017118610010
"root vegetables","specialty bar",13,1408,209,0.09,6.220095693779904,0.9232954545454546,0.6609735210961287548418118690566573443312
"beef","waffles",13,508,277,0.09,4.693140794223827,2.559055118110236,1.3822593024247420403381248938876430856055
"coffee","salad dressing",13,474,403,0.09,3.225806451612903,2.7426160337552745,1.0182387368994147319539991180547763092731
"frozen meals","large milk",13,251,769,0.09,1.6905071521456438,5.179282868525896,1.0077039047969370938532909026873654326584
"fruit/vegetable juice","salad dressing",12,509,403,0.08,2.977667493796526,2.357563850687623,0.8752821422825859118065491799873013018436
"butter milk","canned beer",12,263,702,0.08,1.7094017094017095,4.562737642585551,0.9724740827402424378741299811326191654701
"sausage","spread cheese",12,1362,100,0.08,12,0.881057268722467,1.3182378854625550680748134676783946898143
"pip fruit","salty snack",12,734,281,0.08,4.270462633451958,1.6348773841961852,0.8704994812221823593593511135200281893287
"med milk","processed cheese",12,1042,152,0.08,7.894736842105263,1.1516314779270633,1.1335993534700474817749350622568883192509
"candy","tropical fruit",12,215,1014,0.08,1.183431952662722,5.5813953488372094,0.8235585523599834883262365362679534148092
"butter","domestic eggs",12,527,555,0.08,2.1621621621621623,2.2770398481973433,0.6138571208779937442905529434132987293952
"brown bread","coffee",12,563,474,0.08,2.5316455696202533,2.1314387211367674,0.6727971760685298031767575255633196612592
"cat food","italian sausage",12,177,946,0.08,1.2684989429175475,6.779661016949152,1.0722757731035224153431041747287158885935
"frozen dessert","soda",12,92,1824,0.08,0.6578947368421052,13.043478260869565,1.0699370709382151047251721763141749007107
"small milk","soft cheese",12,1317,150,0.08,8,0.9111617312072893,0.9088534548215641623265566826794519880391
"seasonal products","yogurt",12,106,1647,0.08,0.7285974499089253,11.320754716981133,1.0284221741072962870636604639105048353559
"pot plants","sausage",12,117,1362,0.08,0.881057268722467,10.256410256410255,1.1266990474038932214124430719823107790521
"pork","sliced cheese",12,651,210,0.08,5.714285714285714,1.8433179723502304,1.3133201667763879770167144822350921442057
"coffee","sugar",12,474,265,0.08,4.528301886792453,2.5316455696202533,1.4293766419871029397993406806282832010997
"chicken","frozen meals",12,512,251,0.08,4.780876494023905,2.34375,1.3970991035856573731663673289249314993781
"hamburger meat","italian sausage",12,327,946,0.08,1.2684989429175475,3.669724770642202,0.5804061524138332342631243978718417940996
"mayonnaise","rolls/buns",12,75,2001,0.08,0.5997001499250375,16,1.1963618190904547755741099059265969234570
"dessert","pastry",12,353,774,0.08,1.550387596899225,3.39943342776204,0.6571359553769462206294248060614731817994
"liquor (appetizer)","rolls/buns",12,67,2001,0.08,0.5997001499250375,17.91044776119403,1.3392109915191657939518598420593201107973
"pork","sauces",12,651,442,0.08,2.7149321266968327,1.8433179723502304,0.6239756448485101248772362687532780414093
"hamburger meat","margarine",12,327,482,0.08,2.4896265560165975,3.669724770642202,1.1391373862727930281154750806985323033705
"ham","pastry",12,256,774,0.08,1.550387596899225,4.6875,0.9061288759689922496883179986094601311031
"chewing gum","newspapers",12,180,582,0.08,2.0618556701030926,6.666666666666667,1.7138602520045819041258203254304717435802
"root vegetables","spread cheese",12,1408,100,0.08,12,0.8522727272727272,1.2751704545454545473771090809336260325099
"fruit/vegetable juice","newspapers",12,509,582,0.08,2.0618556701030926,2.357563850687623,0.6060802462884572549139725812441806053040
"white wine","yogurt",12,175,1647,0.08,0.7285974499089253,6.857142857142858,0.6229300026021337509008313792320475625824
"large milk","waffles",12,769,277,0.08,4.332129963898916,1.5604681404421328,0.8428781341983822599890847780357493121577
"pork","sugar",12,651,265,0.08,4.528301886792453,1.8433179723502304,1.0407442831058168872093663090262842072451
"long life bakery product","shopping bags",12,268,874,0.08,1.3729977116704806,4.477611940298507,0.7665220806721541049094796409050496976103
"meat","whipped/sour cream",12,252,654,0.08,1.834862385321101,4.761904761904762,1.0894131352846949195766394240364084170589
